user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,family_size_encoded,batteries_encoded,fraud_probability,fraud_flag
user927@gmail.com,2-3,Small house,Wayanad,1,3,Plastic packet,1-3,Never,250g_500g,collector,weekly,0,none,store,1,3,47.98,0
user928@gmail.com,4-5,Large house,Pathanamthitta,4,18,Loose / refill,4-7,Always,500g_1kg,collector,daily,3,none,sell,2,3,39.65,0
user929@gmail.com,2-3,Small house,Palakkad,2,9,Plastic packet,4-7,Never,250g_500g,community,daily,1,3-5,recycle,1,1,7.25,0
user930@gmail.com,6+,Large house,Kozhikode,4,4,Plastic packet,4-7,Always,more_1kg,community,monthly,3,6+,sell,3,2,54.28,0
user931@gmail.com,2-3,Small house,Malappuram,1,14,Plastic packet,7+,Never,250g_500g,mixed,weekly,3,6+,sell,1,2,24.82,0
user932@gmail.com,4-5,Apartment,Kottayam,2,16,Loose / refill,1-3,Always,500g_1kg,collector,daily,2,3-5,recycle,2,1,16.58,0
user933@gmail.com,4-5,Small house,Kottayam,3,3,Plastic bottle,1-3,Always,500g_1kg,worm_compost,daily,4,6+,sell,2,2,37.59,0
user934@gmail.com,2-3,Apartment,Kottayam,3,12,Plastic bottle,1-3,Never,250g_500g,mixed,daily,0,6+,trash,1,2,9.58,0
user935@gmail.com,4-5,Large house,Kollam,3,4,Loose / refill,,Never,500g_1kg,mixed,no,3,none,store,2,3,29.8,0
user936@gmail.com,2-3,Apartment,Kasaragod,3,10,Plastic bottle,1-3,Always,250g_500g,community,daily,4,3-5,trash,1,1,23.79,0
user937@gmail.com,4-5,Small house,Kollam,3,20,Plastic bottle,7+,Never,500g_1kg,community,daily,0,3-5,trash,2,1,31.38,0
user938@gmail.com,4-5,Small house,Ernakulam,2,4,Plastic packet,7+,Never,500g_1kg,collector,daily,0,6+,store,2,2,21.59,0
user939@gmail.com,4-5,Small house,Kottayam,2,19,Plastic bottle,1-3,Sometimes,500g_1kg,community,monthly,0,1-2,trash,2,0,32.22,0
user941@gmail.com,2-3,Large house,Kollam,3,14,Plastic bottle,,Never,250g_500g,worm_compost,daily,0,6+,recycle,1,2,14.7,0
user942@gmail.com,4-5,Large house,Malappuram,3,14,Plastic packet,1-3,Sometimes,500g_1kg,worm_compost,weekly,2,none,store,2,3,20.41,0
user943@gmail.com,4-5,Large house,Idukki,4,3,Plastic packet,7+,Sometimes,500g_1kg,biomethanation,daily,4,3-5,store,2,1,52.0,0
user944@gmail.com,4-5,Small house,Pathanamthitta,2,3,Plastic bottle,1-3,Always,500g_1kg,collector,weekly,2,1-2,sell,2,0,41.06,0
user945@gmail.com,6+,Apartment,Kottayam,4,3,Plastic bottle,,Always,more_1kg,mixed,weekly,3,1-2,recycle,3,0,63.22,0
user946@gmail.com,2-3,Large house,Palakkad,3,16,Plastic bottle,4-7,Always,250g_500g,mixed,daily,3,3-5,sell,1,1,17.05,0
user947@gmail.com,4-5,Large house,Thiruvananthapuram,4,2,Plastic packet,1-3,Always,500g_1kg,home_compost,weekly,4,3-5,trash,2,1,58.28,0
user948@gmail.com,4-5,Small house,Kannur,4,6,Loose / refill,7+,Sometimes,500g_1kg,mixed,daily,0,none,recycle,2,3,38.44,0
user949@gmail.com,2-3,Small house,Ernakulam,1,6,Loose / refill,7+,Never,250g_500g,home_compost,daily,3,1-2,trash,1,0,34.44,0
user950@gmail.com,4-5,Apartment,Malappuram,4,2,Plastic bottle,1-3,Always,500g_1kg,collector,weekly,3,none,sell,2,3,52.32,0
user951@gmail.com,4-5,Large house,Pathanamthitta,3,8,Loose / refill,1-3,Always,500g_1kg,collector,daily,0,none,sell,2,3,22.55,0
user952@gmail.com,6+,Apartment,Pathanamthitta,3,3,Loose / refill,1-3,Always,more_1kg,mixed,daily,2,6+,recycle,3,2,52.53,0
user953@gmail.com,6+,Apartment,Kozhikode,3,17,Plastic bottle,,Always,more_1kg,home_compost,daily,4,6+,recycle,3,2,61.02,0
user954@gmail.com,2-3,Apartment,Alappuzha,2,10,Plastic bottle,7+,Sometimes,250g_500g,collector,monthly,4,3-5,store,1,1,26.0,0
user955@gmail.com,2-3,Large house,Thrissur,1,13,Plastic bottle,4-7,Never,250g_500g,worm_compost,weekly,3,3-5,trash,1,1,21.55,0
user956@gmail.com,2-3,Small house,Ernakulam,1,12,Loose / refill,7+,Never,250g_500g,collector,weekly,3,3-5,store,1,1,22.4,0
user957@gmail.com,6+,Large house,Alappuzha,3,3,Loose / refill,1-3,Always,more_1kg,collector,no,0,3-5,sell,3,1,41.94,0
user958@gmail.com,4-5,Apartment,Idukki,3,11,Plastic bottle,,Sometimes,500g_1kg,home_compost,no,2,3-5,recycle,2,1,12.44,0
user960@gmail.com,2-3,Small house,Kasaragod,3,18,Plastic packet,,Sometimes,250g_500g,biomethanation,daily,2,3-5,store,1,1,12.95,0
user961@gmail.com,4-5,Large house,Thiruvananthapuram,4,5,Loose / refill,7+,Sometimes,500g_1kg,collector,weekly,1,1-2,trash,2,0,28.04,0
user962@gmail.com,4-5,Large house,Kottayam,3,18,Plastic packet,4-7,Always,500g_1kg,community,no,2,none,sell,2,3,21.29,0
user963@gmail.com,4-5,Large house,Kannur,2,3,Loose / refill,7+,Never,500g_1kg,biomethanation,daily,3,1-2,recycle,2,0,42.47,0
user965@gmail.com,1,Small house,Ernakulam,1,12,Loose / refill,1-3,Sometimes,less_250g,collector,no,4,3-5,recycle,0,1,55.66,0
user966@gmail.com,4-5,Large house,Idukki,3,14,Loose / refill,,Always,500g_1kg,biomethanation,no,0,1-2,sell,2,0,7.62,0
user967@gmail.com,2-3,Small house,Kozhikode,3,14,Plastic bottle,1-3,Sometimes,250g_500g,worm_compost,daily,4,none,sell,1,3,39.06,0
user968@gmail.com,2-3,Large house,Palakkad,1,14,Loose / refill,7+,Always,250g_500g,worm_compost,daily,3,none,sell,1,3,35.42,0
user969@gmail.com,2-3,Apartment,Pathanamthitta,1,9,Loose / refill,7+,Never,250g_500g,mixed,weekly,4,6+,sell,1,2,31.9,0
user970@gmail.com,6+,Small house,Idukki,3,12,Plastic packet,4-7,Never,more_1kg,biomethanation,monthly,0,1-2,sell,3,0,34.78,0
user971@gmail.com,2-3,Apartment,Kannur,3,16,Plastic bottle,4-7,Never,250g_500g,community,daily,4,1-2,store,1,0,39.37,0
user972@gmail.com,4-5,Small house,Thrissur,3,19,Plastic packet,,Always,500g_1kg,worm_compost,daily,1,1-2,recycle,2,0,27.17,0
user973@gmail.com,4-5,Apartment,Kottayam,2,4,Plastic packet,1-3,Always,500g_1kg,collector,weekly,3,6+,recycle,2,2,22.2,0
user974@gmail.com,4-5,Large house,Kollam,2,3,Loose / refill,7+,Never,500g_1kg,worm_compost,no,3,1-2,sell,2,0,42.47,0
user975@gmail.com,2-3,Large house,Ernakulam,2,17,Loose / refill,1-3,Always,250g_500g,community,weekly,2,none,sell,1,3,20.68,0
user976@gmail.com,2-3,Apartment,Alappuzha,2,2,Loose / refill,7+,Always,250g_500g,community,monthly,4,1-2,trash,1,0,60.26,0
user977@gmail.com,2-3,Small house,Thrissur,1,19,Plastic packet,,Never,250g_500g,worm_compost,weekly,3,3-5,store,1,1,34.62,0
user978@gmail.com,2-3,Apartment,Kasaragod,1,8,Plastic packet,4-7,Sometimes,250g_500g,biomethanation,monthly,2,1-2,trash,1,0,23.29,0
user979@gmail.com,2-3,Small house,Thiruvananthapuram,3,14,Loose / refill,7+,Sometimes,250g_500g,mixed,daily,2,6+,sell,1,2,13.97,0
user980@gmail.com,2-3,Large house,Wayanad,1,9,Loose / refill,1-3,Never,250g_500g,community,monthly,0,none,recycle,1,3,27.11,0
user981@gmail.com,2-3,Large house,Thrissur,1,8,Loose / refill,1-3,Never,250g_500g,mixed,no,0,3-5,recycle,1,1,10.56,0
user983@gmail.com,1,Large house,Idukki,1,10,Loose / refill,1-3,Sometimes,less_250g,community,monthly,1,6+,sell,0,2,51.11,0
user984@gmail.com,4-5,Large house,Palakkad,2,13,Plastic packet,,Sometimes,500g_1kg,biomethanation,monthly,0,none,sell,2,3,25.21,0
user985@gmail.com,6+,Large house,Wayanad,6,10,Plastic packet,,Sometimes,more_1kg,home_compost,weekly,2,6+,trash,3,2,69.07,0
user986@gmail.com,2-3,Small house,Kottayam,1,4,Plastic packet,4-7,Never,250g_500g,worm_compost,monthly,4,none,sell,1,3,55.6,0
user987@gmail.com,2-3,Large house,Idukki,3,6,Plastic bottle,4-7,Always,250g_500g,mixed,monthly,1,3-5,store,1,1,8.31,0
user988@gmail.com,4-5,Apartment,Kannur,2,2,Plastic packet,7+,Always,500g_1kg,community,no,1,none,recycle,2,3,50.85,0
user989@gmail.com,4-5,Large house,Ernakulam,3,3,Loose / refill,7+,Always,500g_1kg,community,daily,3,1-2,trash,2,0,36.22,0
user990@gmail.com,2-3,Small house,Kannur,2,14,Plastic bottle,,Sometimes,250g_500g,mixed,weekly,2,6+,recycle,1,2,14.58,0
user991@gmail.com,4-5,Large house,Kasaragod,3,2,Plastic bottle,4-7,Sometimes,500g_1kg,mixed,daily,0,1-2,sell,2,0,23.66,0
user992@gmail.com,2-3,Large house,Kollam,1,14,Plastic packet,,Always,250g_500g,home_compost,daily,4,none,store,1,3,46.39,0
user993@gmail.com,2-3,Large house,Wayanad,1,4,Loose / refill,1-3,Never,250g_500g,mixed,weekly,3,6+,store,1,2,29.8,0
user994@gmail.com,1,Small house,Pathanamthitta,0,19,Plastic bottle,4-7,Always,less_250g,home_compost,monthly,0,3-5,recycle,0,1,67.8,0
user996@gmail.com,2-3,Apartment,Kollam,1,11,Plastic packet,,Always,250g_500g,collector,no,0,none,trash,1,3,24.21,0
user998@gmail.com,2-3,Large house,Kottayam,2,14,Plastic packet,4-7,Sometimes,250g_500g,community,daily,3,6+,trash,1,2,16.77,0
user999@gmail.com,2-3,Large house,Ernakulam,1,14,Loose / refill,7+,Never,250g_500g,collector,monthly,4,1-2,recycle,1,0,40.73,0
user1000@gmail.com,2-3,Large house,Malappuram,3,2,Plastic packet,1-3,Never,250g_500g,home_compost,monthly,2,6+,recycle,1,2,33.16,0
user1001@gmail.com,4-5,Apartment,Idukki,2,7,Plastic bottle,,Always,500g_1kg,worm_compost,daily,2,none,sell,2,3,32.54,0
user1002@gmail.com,4-5,Large house,Pathanamthitta,4,16,Loose / refill,1-3,Always,500g_1kg,worm_compost,weekly,3,none,sell,2,3,38.47,0
user1004@gmail.com,1,Apartment,Kasaragod,0,4,Plastic bottle,4-7,Always,less_250g,home_compost,daily,0,1-2,store,0,0,68.4,0
user1005@gmail.com,2-3,Large house,Kozhikode,2,13,Plastic packet,4-7,Sometimes,250g_500g,biomethanation,weekly,2,1-2,recycle,1,0,17.78,0
user1006@gmail.com,2-3,Small house,Thrissur,2,4,Loose / refill,7+,Never,250g_500g,community,daily,4,none,recycle,1,3,46.6,0
user1007@gmail.com,2-3,Small house,Kottayam,3,14,Plastic packet,,Always,250g_500g,collector,monthly,0,1-2,sell,1,0,15.93,0
user1008@gmail.com,2-3,Small house,Alappuzha,3,19,Plastic bottle,4-7,Always,250g_500g,community,daily,3,3-5,recycle,1,1,26.91,0
user1009@gmail.com,2-3,Large house,Kannur,3,4,Plastic bottle,4-7,Sometimes,250g_500g,worm_compost,monthly,3,1-2,recycle,1,0,36.61,0
user1010@gmail.com,2-3,Apartment,Kozhikode,1,20,Plastic bottle,7+,Never,250g_500g,worm_compost,no,2,1-2,store,1,0,48.08,0
user1011@gmail.com,4-5,Apartment,Thiruvananthapuram,2,19,Loose / refill,,Never,500g_1kg,community,no,3,1-2,store,2,0,39.73,0
user1012@gmail.com,2-3,Small house,Kannur,2,11,Plastic packet,,Never,250g_500g,worm_compost,no,3,1-2,sell,1,0,21.8,0
user1013@gmail.com,4-5,Apartment,Idukki,4,11,Loose / refill,7+,Sometimes,500g_1kg,home_compost,weekly,4,none,sell,2,3,40.79,0
user1014@gmail.com,2-3,Large house,Ernakulam,1,7,Plastic packet,7+,Sometimes,250g_500g,mixed,weekly,0,3-5,recycle,1,1,10.21,0
user1015@gmail.com,6+,Apartment,Thrissur,3,2,Loose / refill,1-3,Never,more_1kg,community,monthly,3,3-5,trash,3,1,56.89,0
user1018@gmail.com,1,Apartment,Idukki,1,8,Plastic bottle,,Always,less_250g,collector,no,4,1-2,sell,0,0,64.72,0
user1019@gmail.com,4-5,Large house,Pathanamthitta,4,4,Plastic packet,1-3,Never,500g_1kg,worm_compost,daily,2,none,sell,2,3,43.82,0
user1020@gmail.com,1,Apartment,Thiruvananthapuram,1,15,Plastic bottle,1-3,Sometimes,less_250g,mixed,no,2,3-5,recycle,0,1,46.03,0
user1021@gmail.com,1,Apartment,Thrissur,0,14,Plastic packet,1-3,Sometimes,less_250g,worm_compost,no,0,1-2,store,0,0,69.67,0
user1022@gmail.com,4-5,Large house,Kottayam,2,5,Loose / refill,1-3,Never,500g_1kg,biomethanation,daily,2,1-2,sell,2,0,30.78,0
user1023@gmail.com,1,Small house,Pathanamthitta,1,18,Loose / refill,4-7,Sometimes,less_250g,home_compost,weekly,0,1-2,sell,0,0,57.96,0
user1025@gmail.com,2-3,Small house,Kollam,3,18,Plastic packet,7+,Sometimes,250g_500g,biomethanation,monthly,0,6+,recycle,1,2,21.99,0
user1026@gmail.com,2-3,Apartment,Thiruvananthapuram,3,4,Loose / refill,1-3,Sometimes,250g_500g,home_compost,no,4,none,recycle,1,3,47.09,0
user1027@gmail.com,2-3,Large house,Pathanamthitta,1,13,Plastic packet,4-7,Always,250g_500g,home_compost,daily,4,1-2,sell,1,0,40.51,0
user1028@gmail.com,2-3,Apartment,Alappuzha,1,11,Plastic packet,1-3,Always,250g_500g,mixed,no,0,1-2,recycle,1,0,15.59,0
user1029@gmail.com,2-3,Small house,Alappuzha,2,4,Loose / refill,4-7,Sometimes,250g_500g,collector,weekly,3,6+,trash,1,2,20.42,0
user1030@gmail.com,2-3,Apartment,Kottayam,3,17,Plastic packet,7+,Never,250g_500g,community,monthly,1,1-2,sell,1,0,26.96,0
user1032@gmail.com,2-3,Apartment,Kollam,2,20,Plastic packet,7+,Sometimes,250g_500g,collector,monthly,2,3-5,sell,1,1,28.13,0
user1033@gmail.com,1,Large house,Wayanad,1,15,Plastic bottle,4-7,Always,less_250g,home_compost,weekly,4,1-2,trash,0,0,61.34,0
user1034@gmail.com,6+,Small house,Kollam,3,7,Loose / refill,1-3,Always,more_1kg,biomethanation,monthly,0,1-2,store,3,0,34.0,0
user1035@gmail.com,1,Small house,Idukki,1,7,Loose / refill,,Never,less_250g,home_compost,no,3,6+,recycle,0,2,53.84,0
user1036@gmail.com,1,Apartment,Kollam,1,8,Plastic packet,,Always,less_250g,collector,no,1,1-2,store,0,0,46.52,0
user1037@gmail.com,2-3,Large house,Ernakulam,2,7,Plastic packet,7+,Never,250g_500g,home_compost,no,4,3-5,recycle,1,1,31.48,0
user1038@gmail.com,4-5,Apartment,Alappuzha,2,12,Plastic bottle,4-7,Always,500g_1kg,collector,no,0,3-5,recycle,2,1,6.29,0
user1039@gmail.com,2-3,Small house,Thrissur,2,13,Plastic bottle,7+,Sometimes,250g_500g,home_compost,daily,1,1-2,trash,1,0,11.31,0
user1040@gmail.com,2-3,Large house,Thiruvananthapuram,2,6,Plastic packet,4-7,Always,250g_500g,collector,daily,1,3-5,store,1,1,6.03,0
user1041@gmail.com,1,Apartment,Malappuram,1,7,Plastic bottle,1-3,Always,less_250g,mixed,monthly,0,none,recycle,0,3,66.67,0
user1042@gmail.com,2-3,Small house,Kasaragod,1,17,Plastic packet,1-3,Always,250g_500g,community,no,2,none,store,1,3,29.99,0
user1043@gmail.com,2-3,Apartment,Kollam,3,10,Plastic bottle,1-3,Sometimes,250g_500g,home_compost,daily,4,1-2,store,1,0,34.21,0
user1044@gmail.com,4-5,Large house,Kasaragod,3,5,Plastic packet,,Sometimes,500g_1kg,worm_compost,daily,3,3-5,recycle,2,1,20.31,0
user1045@gmail.com,4-5,Small house,Kottayam,2,8,Loose / refill,1-3,Sometimes,500g_1kg,community,no,2,6+,trash,2,2,17.99,0
user1046@gmail.com,6+,Small house,Malappuram,4,17,Loose / refill,4-7,Always,more_1kg,community,weekly,4,none,recycle,3,3,65.11,0
user1047@gmail.com,4-5,Apartment,Kottayam,2,11,Loose / refill,,Never,500g_1kg,worm_compost,no,3,3-5,recycle,2,1,21.39,0
user1049@gmail.com,2-3,Apartment,Palakkad,2,14,Loose / refill,,Always,250g_500g,worm_compost,monthly,0,none,sell,1,3,22.15,0
user1050@gmail.com,4-5,Large house,Kollam,2,14,Plastic bottle,1-3,Always,500g_1kg,home_compost,weekly,3,6+,recycle,2,2,21.77,0
user1051@gmail.com,2-3,Small house,Kottayam,3,8,Plastic bottle,,Always,250g_500g,community,monthly,3,3-5,trash,1,1,19.79,0
user1052@gmail.com,4-5,Large house,Kottayam,2,4,Plastic bottle,4-7,Never,500g_1kg,collector,no,0,3-5,store,2,1,16.09,0
user1053@gmail.com,2-3,Apartment,Alappuzha,2,9,Plastic bottle,,Sometimes,250g_500g,community,daily,4,1-2,trash,1,0,31.93,0
user1054@gmail.com,4-5,Apartment,Thrissur,4,2,Loose / refill,4-7,Sometimes,500g_1kg,community,monthly,1,none,recycle,2,3,55.66,0
user1055@gmail.com,4-5,Apartment,Kozhikode,2,15,Plastic bottle,1-3,Sometimes,500g_1kg,biomethanation,weekly,2,1-2,sell,2,0,25.87,0
user1056@gmail.com,4-5,Large house,Kottayam,2,19,Plastic bottle,7+,Sometimes,500g_1kg,worm_compost,no,1,1-2,sell,2,0,32.67,0
user1057@gmail.com,1,Apartment,Malappuram,1,7,Plastic bottle,,Sometimes,less_250g,worm_compost,weekly,3,1-2,recycle,0,0,56.34,0
user1058@gmail.com,4-5,Small house,Thiruvananthapuram,2,10,Loose / refill,1-3,Always,500g_1kg,community,monthly,4,none,recycle,2,3,40.02,0
user1059@gmail.com,6+,Apartment,Kozhikode,5,16,Loose / refill,7+,Always,more_1kg,biomethanation,monthly,2,1-2,recycle,3,0,63.48,0
user1060@gmail.com,6+,Large house,Idukki,3,20,Plastic bottle,1-3,Never,more_1kg,home_compost,weekly,3,6+,trash,3,2,64.51,0
user1061@gmail.com,2-3,Large house,Thrissur,3,17,Plastic packet,1-3,Sometimes,250g_500g,home_compost,weekly,0,1-2,trash,1,0,27.74,0
user1063@gmail.com,4-5,Small house,Pathanamthitta,4,16,Plastic bottle,1-3,Never,500g_1kg,home_compost,monthly,2,1-2,trash,2,0,29.68,0
user1066@gmail.com,4-5,Large house,Palakkad,2,17,Plastic bottle,1-3,Never,500g_1kg,worm_compost,no,2,6+,sell,2,2,25.83,0
user1067@gmail.com,1,Small house,Malappuram,1,6,Plastic packet,4-7,Sometimes,less_250g,worm_compost,daily,1,6+,recycle,0,2,53.32,0
user1069@gmail.com,4-5,Apartment,Palakkad,2,13,Plastic packet,1-3,Always,500g_1kg,mixed,daily,0,3-5,trash,2,1,5.71,0
user1070@gmail.com,2-3,Apartment,Wayanad,1,16,Loose / refill,7+,Always,250g_500g,collector,no,4,none,trash,1,3,49.76,0
user1071@gmail.com,4-5,Small house,Idukki,3,2,Plastic bottle,7+,Sometimes,500g_1kg,community,monthly,1,3-5,trash,2,1,25.71,0
user1072@gmail.com,1,Large house,Alappuzha,0,19,Plastic bottle,4-7,Always,less_250g,biomethanation,no,1,6+,sell,0,2,69.81,0
user1073@gmail.com,2-3,Small house,Thiruvananthapuram,3,3,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,daily,0,none,recycle,1,3,45.17,0
user1074@gmail.com,4-5,Large house,Kollam,2,17,Loose / refill,4-7,Sometimes,500g_1kg,home_compost,no,1,none,sell,2,3,30.23,0
user1075@gmail.com,2-3,Apartment,Pathanamthitta,1,10,Plastic bottle,7+,Always,250g_500g,community,monthly,0,none,recycle,1,3,28.01,0
user1076@gmail.com,2-3,Large house,Pathanamthitta,3,18,Loose / refill,7+,Sometimes,250g_500g,community,weekly,3,3-5,recycle,1,1,20.25,0
user1077@gmail.com,4-5,Large house,Palakkad,3,19,Loose / refill,,Sometimes,500g_1kg,biomethanation,weekly,3,3-5,trash,2,1,24.08,0
user1079@gmail.com,2-3,Large house,Kozhikode,1,19,Plastic packet,1-3,Sometimes,250g_500g,worm_compost,no,1,1-2,sell,1,0,33.81,0
user1080@gmail.com,6+,Apartment,Thiruvananthapuram,3,5,Loose / refill,7+,Never,more_1kg,worm_compost,no,3,6+,sell,3,2,49.02,0
user1081@gmail.com,2-3,Apartment,Kannur,2,5,Plastic packet,,Sometimes,250g_500g,community,daily,0,3-5,store,1,1,7.68,0
user1082@gmail.com,2-3,Apartment,Kozhikode,2,3,Loose / refill,4-7,Always,250g_500g,home_compost,weekly,1,3-5,store,1,1,22.43,0
user1083@gmail.com,4-5,Small house,Ernakulam,3,15,Plastic packet,7+,Never,500g_1kg,biomethanation,no,1,3-5,trash,2,1,10.36,0
user1084@gmail.com,6+,Small house,Alappuzha,5,9,Loose / refill,7+,Sometimes,more_1kg,biomethanation,monthly,0,6+,recycle,3,2,61.53,0
user1085@gmail.com,4-5,Apartment,Alappuzha,2,10,Plastic bottle,1-3,Always,500g_1kg,worm_compost,weekly,1,none,recycle,2,3,22.43,0
user1086@gmail.com,2-3,Large house,Ernakulam,3,7,Loose / refill,7+,Never,250g_500g,collector,no,4,6+,sell,1,2,26.26,0
user1087@gmail.com,2-3,Small house,Pathanamthitta,2,7,Loose / refill,,Always,250g_500g,home_compost,no,2,1-2,trash,1,0,17.62,0
user1088@gmail.com,2-3,Apartment,Malappuram,1,13,Plastic bottle,,Always,250g_500g,community,daily,2,6+,store,1,2,19.58,0
user1089@gmail.com,2-3,Small house,Malappuram,1,17,Plastic bottle,1-3,Always,250g_500g,home_compost,weekly,4,3-5,trash,1,1,42.8,0
user1090@gmail.com,4-5,Large house,Kasaragod,2,12,Plastic bottle,7+,Always,500g_1kg,worm_compost,weekly,0,none,store,2,3,26.41,0
user1091@gmail.com,2-3,Apartment,Kollam,2,8,Plastic bottle,4-7,Sometimes,250g_500g,collector,monthly,0,1-2,sell,1,0,10.57,0
user1092@gmail.com,4-5,Apartment,Thrissur,3,3,Loose / refill,7+,Sometimes,500g_1kg,worm_compost,weekly,3,3-5,sell,2,1,27.74,0
user1093@gmail.com,4-5,Apartment,Ernakulam,3,19,Loose / refill,1-3,Never,500g_1kg,home_compost,no,2,6+,store,2,2,21.67,0
user1094@gmail.com,1,Small house,Kollam,1,12,Plastic bottle,4-7,Always,less_250g,community,daily,4,3-5,trash,0,1,55.66,0
user1095@gmail.com,4-5,Small house,Wayanad,4,3,Loose / refill,1-3,Sometimes,500g_1kg,biomethanation,weekly,3,none,trash,2,3,46.64,0
user1096@gmail.com,2-3,Large house,Thrissur,3,5,Loose / refill,,Sometimes,250g_500g,home_compost,daily,3,none,trash,1,3,29.82,0
user1097@gmail.com,1,Small house,Wayanad,1,5,Plastic bottle,,Never,less_250g,biomethanation,weekly,4,3-5,recycle,0,1,63.52,0
user1098@gmail.com,2-3,Large house,Kannur,2,18,Plastic bottle,,Sometimes,250g_500g,mixed,monthly,1,none,sell,1,3,23.41,0
user1099@gmail.com,1,Large house,Ernakulam,0,18,Plastic packet,,Always,less_250g,mixed,daily,2,3-5,recycle,0,1,68.53,0
user1100@gmail.com,6+,Apartment,Kannur,3,2,Plastic bottle,,Sometimes,more_1kg,community,monthly,0,1-2,sell,3,0,51.44,0
user1101@gmail.com,2-3,Small house,Kollam,3,4,Loose / refill,1-3,Never,250g_500g,collector,daily,1,3-5,sell,1,1,18.01,0
user1102@gmail.com,4-5,Apartment,Pathanamthitta,3,5,Plastic packet,4-7,Never,500g_1kg,biomethanation,weekly,2,none,store,2,3,25.3,0
user1103@gmail.com,6+,Large house,Kozhikode,3,3,Loose / refill,4-7,Always,more_1kg,collector,no,3,1-2,sell,3,0,57.76,0
user1105@gmail.com,4-5,Apartment,Kottayam,3,2,Loose / refill,4-7,Always,500g_1kg,biomethanation,weekly,4,3-5,sell,2,1,46.53,0
user1106@gmail.com,4-5,Apartment,Malappuram,3,18,Loose / refill,7+,Always,500g_1kg,biomethanation,weekly,4,6+,store,2,2,32.07,0
user1107@gmail.com,1,Large house,Kollam,0,8,Plastic packet,1-3,Sometimes,less_250g,collector,weekly,3,6+,trash,0,2,66.24,0
user1108@gmail.com,4-5,Large house,Kottayam,3,5,Loose / refill,1-3,Always,500g_1kg,community,weekly,3,none,trash,2,3,25.66,0
user1111@gmail.com,6+,Small house,Kollam,3,16,Loose / refill,7+,Never,more_1kg,home_compost,no,4,none,sell,3,3,69.19,0
user1112@gmail.com,4-5,Large house,Malappuram,4,12,Plastic bottle,,Sometimes,500g_1kg,mixed,monthly,2,6+,recycle,2,2,15.12,0
user1113@gmail.com,2-3,Large house,Thiruvananthapuram,3,15,Plastic packet,,Sometimes,250g_500g,worm_compost,daily,2,3-5,sell,1,1,11.05,0
user1114@gmail.com,4-5,Large house,Pathanamthitta,2,8,Loose / refill,1-3,Never,500g_1kg,mixed,no,4,6+,recycle,2,2,28.47,0
user1115@gmail.com,4-5,Large house,Malappuram,3,15,Plastic bottle,1-3,Sometimes,500g_1kg,collector,weekly,4,none,sell,2,3,38.4,0
user1116@gmail.com,2-3,Large house,Pathanamthitta,2,19,Loose / refill,4-7,Always,250g_500g,biomethanation,weekly,3,3-5,recycle,1,1,28.54,0
user1117@gmail.com,4-5,Apartment,Wayanad,3,11,Loose / refill,1-3,Never,500g_1kg,community,daily,4,none,sell,2,3,33.38,0
user1118@gmail.com,4-5,Small house,Kottayam,3,3,Loose / refill,,Always,500g_1kg,mixed,weekly,0,none,trash,2,3,40.16,0
user1119@gmail.com,2-3,Large house,Pathanamthitta,3,13,Plastic bottle,7+,Always,250g_500g,biomethanation,daily,0,none,sell,1,3,22.79,0
user1120@gmail.com,4-5,Apartment,Thrissur,3,3,Plastic packet,,Sometimes,500g_1kg,worm_compost,daily,4,none,sell,2,3,52.36,0
user1121@gmail.com,4-5,Large house,Kasaragod,3,7,Plastic bottle,,Always,500g_1kg,collector,monthly,0,3-5,trash,2,1,4.15,0
user1122@gmail.com,4-5,Apartment,Kozhikode,4,6,Plastic bottle,7+,Sometimes,500g_1kg,collector,daily,3,1-2,store,2,0,37.49,0
user1123@gmail.com,2-3,Large house,Wayanad,1,15,Loose / refill,7+,Sometimes,250g_500g,collector,weekly,2,6+,recycle,1,2,23.32,0
user1124@gmail.com,2-3,Apartment,Alappuzha,2,4,Plastic packet,1-3,Always,250g_500g,biomethanation,daily,3,3-5,recycle,1,1,24.74,0
user1125@gmail.com,4-5,Large house,Malappuram,3,18,Plastic bottle,,Never,500g_1kg,home_compost,no,1,1-2,sell,2,0,23.07,0
user1126@gmail.com,2-3,Small house,Idukki,2,10,Plastic packet,,Sometimes,250g_500g,mixed,no,2,none,store,1,3,24.24,0
user1127@gmail.com,4-5,Small house,Kannur,3,18,Plastic bottle,4-7,Never,500g_1kg,community,monthly,2,3-5,store,2,1,15.72,0
user1128@gmail.com,6+,Apartment,Idukki,6,7,Plastic packet,,Never,more_1kg,worm_compost,weekly,0,1-2,recycle,3,0,68.68,0
user1129@gmail.com,2-3,Apartment,Thiruvananthapuram,1,20,Loose / refill,4-7,Always,250g_500g,collector,no,0,1-2,recycle,1,0,41.47,0
user1130@gmail.com,2-3,Large house,Malappuram,3,18,Plastic bottle,4-7,Never,250g_500g,community,weekly,2,6+,sell,1,2,16.74,0
user1131@gmail.com,1,Apartment,Wayanad,1,15,Plastic bottle,4-7,Never,less_250g,worm_compost,daily,3,none,recycle,0,3,65.89,0
