user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method
user429@gmail.com,2-3,Apartment,Kollam,2,11,Loose / refill,1-3,Never,250g_500g,biomethanation,weekly,0,1-2,recycle
user430@gmail.com,2-3,Small house,Thiruvananthapuram,2,15,Plastic bottle,4-7,Never,250g_500g,collector,daily,0,3-5,sell
user431@gmail.com,2-3,Large house,Pathanamthitta,2,10,Plastic bottle,1-3,Always,250g_500g,biomethanation,monthly,1,1-2,trash
user432@gmail.com,2-3,Small house,Ernakulam,3,14,Plastic packet,1-3,Never,250g_500g,biomethanation,monthly,1,1-2,sell
user433@gmail.com,2-3,Small house,Kottayam,1,14,Plastic packet,4-7,Always,250g_500g,home_compost,no,1,3-5,sell
user434@gmail.com,4-5,Small house,Pathanamthitta,2,16,Plastic packet,,Never,250g_500g,biomethanation,daily,0,1-2,recycle
user435@gmail.com,1,Apartment,Ernakulam,0,8,Plastic packet,7+,Sometimes,250g_500g,collector,daily,0,6+,sell
user436@gmail.com,6+,Apartment,Kannur,4,16,Plastic bottle,4-7,Always,250g_500g,biomethanation,weekly,0,1-2,recycle
user437@gmail.com,4-5,Small house,Thrissur,4,8,Loose / refill,,Sometimes,250g_500g,biomethanation,monthly,1,3-5,store
user438@gmail.com,1,Small house,Kottayam,0,20,Plastic packet,7+,Sometimes,250g_500g,community,monthly,0,3-5,sell
user439@gmail.com,2-3,Apartment,Thiruvananthapuram,1,15,Plastic packet,,Sometimes,250g_500g,collector,daily,0,3-5,store
user440@gmail.com,2-3,Large house,Palakkad,3,2,Plastic bottle,,Sometimes,250g_500g,biomethanation,weekly,0,3-5,trash
user441@gmail.com,4-5,Small house,Kasaragod,3,20,Plastic packet,1-3,Sometimes,250g_500g,community,monthly,0,1-2,sell
user442@gmail.com,4-5,Large house,Pathanamthitta,2,13,Plastic packet,1-3,Never,250g_500g,biomethanation,no,0,none,recycle
user443@gmail.com,2-3,Large house,Alappuzha,3,11,Plastic packet,,Always,250g_500g,collector,monthly,0,1-2,store
user444@gmail.com,2-3,Apartment,Thiruvananthapuram,2,4,Plastic bottle,1-3,Sometimes,250g_500g,biomethanation,monthly,0,1-2,store
user445@gmail.com,4-5,Apartment,Palakkad,3,13,Loose / refill,,Sometimes,250g_500g,collector,weekly,0,1-2,store
user446@gmail.com,2-3,Small house,Idukki,2,11,Plastic bottle,,Never,250g_500g,biomethanation,daily,1,6+,recycle
user447@gmail.com,6+,Apartment,Kozhikode,6,5,Loose / refill,,Sometimes,500g_1kg,community,daily,0,3-5,trash
user448@gmail.com,2-3,Small house,Ernakulam,2,17,Plastic bottle,,Never,250g_500g,mixed,daily,0,6+,sell
user449@gmail.com,4-5,Apartment,Pathanamthitta,2,9,Plastic packet,1-3,Never,250g_500g,biomethanation,weekly,0,3-5,recycle
user450@gmail.com,2-3,Large house,Kottayam,3,20,Loose / refill,4-7,Sometimes,250g_500g,collector,daily,0,1-2,sell
user451@gmail.com,2-3,Small house,Kannur,2,4,Loose / refill,,Sometimes,250g_500g,mixed,weekly,1,3-5,store
user452@gmail.com,2-3,Small house,Kozhikode,3,11,Loose / refill,1-3,Sometimes,250g_500g,biomethanation,monthly,0,1-2,trash
user453@gmail.com,6+,Apartment,Kottayam,5,9,Loose / refill,1-3,Sometimes,250g_500g,collector,weekly,0,6+,store
user454@gmail.com,1,Large house,Thiruvananthapuram,0,19,Plastic bottle,,Sometimes,250g_500g,biomethanation,monthly,0,1-2,sell
user455@gmail.com,2-3,Apartment,Wayanad,1,17,Plastic bottle,7+,Never,250g_500g,collector,daily,0,6+,trash
user456@gmail.com,2-3,Apartment,Kasaragod,2,11,Loose / refill,7+,Never,250g_500g,home_compost,weekly,0,3-5,sell
user457@gmail.com,4-5,Small house,Wayanad,2,2,Plastic packet,7+,Sometimes,250g_500g,biomethanation,weekly,0,3-5,store
user458@gmail.com,4-5,Small house,Thiruvananthapuram,2,12,Plastic packet,1-3,Never,250g_500g,community,weekly,0,3-5,store
user459@gmail.com,4-5,Small house,Kannur,3,6,Loose / refill,7+,Sometimes,250g_500g,biomethanation,daily,0,3-5,store
user460@gmail.com,2-3,Apartment,Idukki,2,5,Plastic packet,1-3,Never,250g_500g,biomethanation,daily,2,1-2,recycle
user461@gmail.com,2-3,Large house,Ernakulam,1,18,Plastic bottle,7+,Never,250g_500g,collector,daily,0,3-5,recycle
user462@gmail.com,6+,Apartment,Pathanamthitta,3,6,Plastic packet,1-3,Sometimes,250g_500g,home_compost,no,0,1-2,recycle
user463@gmail.com,1,Small house,Malappuram,1,20,Plastic bottle,4-7,Sometimes,250g_500g,community,weekly,1,1-2,store
user464@gmail.com,6+,Small house,Pathanamthitta,6,2,Loose / refill,4-7,Sometimes,250g_500g,collector,no,0,3-5,trash
user465@gmail.com,2-3,Large house,Kottayam,3,2,Plastic bottle,1-3,Never,250g_500g,collector,weekly,0,3-5,store
user466@gmail.com,2-3,Small house,Ernakulam,1,12,Loose / refill,,Never,250g_500g,biomethanation,weekly,0,1-2,recycle
user467@gmail.com,2-3,Small house,Kannur,3,16,Loose / refill,1-3,Sometimes,250g_500g,community,monthly,0,1-2,store
user468@gmail.com,2-3,Small house,Thrissur,2,18,Plastic bottle,7+,Always,250g_500g,biomethanation,weekly,0,6+,sell
user469@gmail.com,2-3,Large house,Ernakulam,3,2,Loose / refill,,Sometimes,250g_500g,collector,daily,0,6+,trash
user470@gmail.com,4-5,Apartment,Ernakulam,4,5,Plastic bottle,7+,Always,250g_500g,biomethanation,weekly,0,1-2,trash
user471@gmail.com,2-3,Small house,Wayanad,1,20,Loose / refill,4-7,Sometimes,250g_500g,biomethanation,daily,0,1-2,trash
user472@gmail.com,4-5,Apartment,Idukki,4,2,Plastic bottle,4-7,Always,250g_500g,community,no,0,1-2,recycle
user473@gmail.com,2-3,Apartment,Kottayam,2,7,Plastic packet,4-7,Sometimes,250g_500g,biomethanation,no,0,3-5,sell
user474@gmail.com,4-5,Apartment,Pathanamthitta,3,2,Plastic bottle,4-7,Always,250g_500g,community,daily,0,3-5,recycle
user475@gmail.com,4-5,Large house,Pathanamthitta,2,2,Loose / refill,,Always,250g_500g,community,monthly,0,6+,trash
user476@gmail.com,2-3,Apartment,Pathanamthitta,2,20,Plastic packet,7+,Never,250g_500g,collector,daily,0,1-2,sell
user477@gmail.com,2-3,Apartment,Kozhikode,1,14,Plastic packet,7+,Sometimes,250g_500g,biomethanation,monthly,0,3-5,trash
user478@gmail.com,2-3,Small house,Palakkad,2,17,Loose / refill,,Never,250g_500g,community,daily,1,6+,sell
user479@gmail.com,2-3,Apartment,Kasaragod,3,5,Loose / refill,7+,Always,250g_500g,biomethanation,monthly,0,6+,store
user480@gmail.com,4-5,Small house,Kozhikode,2,7,Plastic bottle,,Always,250g_500g,biomethanation,monthly,0,3-5,trash
user481@gmail.com,2-3,Small house,Alappuzha,2,9,Plastic packet,4-7,Sometimes,250g_500g,community,no,0,6+,sell
user482@gmail.com,6+,Large house,Kannur,5,19,Plastic bottle,,Always,250g_500g,community,daily,1,none,recycle
user483@gmail.com,6+,Small house,Kozhikode,3,9,Plastic bottle,,Never,250g_500g,worm_compost,daily,0,1-2,recycle
user484@gmail.com,1,Large house,Thiruvananthapuram,0,18,Loose / refill,,Never,250g_500g,home_compost,no,0,6+,sell
user485@gmail.com,1,Apartment,Wayanad,1,4,Loose / refill,4-7,Never,250g_500g,home_compost,weekly,1,3-5,trash
user486@gmail.com,2-3,Small house,Alappuzha,3,15,Plastic bottle,1-3,Sometimes,250g_500g,biomethanation,monthly,0,3-5,sell
user487@gmail.com,2-3,Small house,Kasaragod,3,11,Loose / refill,,Always,250g_500g,collector,no,0,3-5,store
user488@gmail.com,2-3,Small house,Wayanad,1,2,Plastic packet,,Always,250g_500g,biomethanation,no,0,1-2,trash
user489@gmail.com,4-5,Apartment,Kollam,4,15,Loose / refill,1-3,Never,250g_500g,collector,daily,0,1-2,sell
user490@gmail.com,2-3,Apartment,Kollam,3,11,Plastic packet,4-7,Always,250g_500g,biomethanation,monthly,0,1-2,trash
user491@gmail.com,1,Large house,Palakkad,0,2,Loose / refill,,Always,250g_500g,biomethanation,monthly,1,1-2,recycle
user492@gmail.com,4-5,Large house,Idukki,2,2,Loose / refill,4-7,Always,250g_500g,community,monthly,0,6+,sell
user493@gmail.com,2-3,Apartment,Kozhikode,1,15,Loose / refill,4-7,Always,250g_500g,biomethanation,no,0,3-5,recycle
user494@gmail.com,4-5,Small house,Ernakulam,3,5,Plastic bottle,7+,Never,250g_500g,biomethanation,weekly,0,3-5,sell
user495@gmail.com,2-3,Large house,Idukki,3,14,Plastic bottle,7+,Never,250g_500g,biomethanation,weekly,0,6+,recycle
user496@gmail.com,4-5,Large house,Wayanad,3,14,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,no,1,1-2,trash
user497@gmail.com,2-3,Apartment,Palakkad,3,4,Loose / refill,4-7,Always,250g_500g,collector,monthly,0,1-2,trash
user498@gmail.com,1,Small house,Kozhikode,0,19,Plastic packet,1-3,Never,250g_500g,biomethanation,daily,0,6+,trash
user499@gmail.com,2-3,Apartment,Thiruvananthapuram,2,9,Plastic packet,4-7,Sometimes,250g_500g,community,monthly,1,1-2,recycle
user500@gmail.com,2-3,Small house,Thiruvananthapuram,2,18,Plastic bottle,1-3,Sometimes,250g_500g,home_compost,monthly,0,none,trash
